Code,Cause,ISO3,Year,Sex,Age Group,Population,Deaths,Death rate per 100 000 population,DALY,DALY rate per 100 000 population
1370,Gout,AUS,2019,MLE,YEARS80-84,231870,5.01,2.16,966.11,416.66
980,Multiple sclerosis,AUS,2019,MLE,YEARS80-84,231870,4.92,2.12,95.01,40.98
1570,Drowning,AUS,2019,MLE,YEARS80-84,231870,4.72,2.04,63.02,27.18
1360,Osteoarthritis,AUS,2019,MLE,YEARS80-84,231870,4.6,1.98,2958.59,1275.97
30,Tuberculosis,AUS,2019,MLE,YEARS80-84,231870,4.29,1.85,59.8,25.79
1560,"Fire, heat and hot substances",AUS,2019,MLE,YEARS80-84,231870,3.52,1.52,264.71,114.16
850,Schizophrenia,AUS,2019,MLE,YEARS80-84,231870,3.42,1.47,252.79,109.02
190,Acute hepatitis B,AUS,2019,MLE,YEARS80-84,231870,3.01,1.3,40.46,17.45
1575,Exposure to mechanical forces,AUS,2019,MLE,YEARS80-84,231870,2.36,1.02,2712.35,1169.77
1241,Gastritis and duodenitis,AUS,2019,MLE,YEARS80-84,231870,2.11,0.91,77.95,33.62
200,Acute hepatitis C,AUS,2019,MLE,YEARS80-84,231870,2.12,0.91,25.89,11.17
1470,Oral conditions,AUS,2019,MLE,YEARS80-84,231870,2.08,0.9,2641.96,1139.41
186,Acute hepatitis A,AUS,2019,MLE,YEARS80-84,231870,1.68,0.72,20.38,8.79
100,HIV/AIDS,AUS,2019,MLE,YEARS80-84,231870,1.43,0.62,23.57,10.17
1240,Appendicitis,AUS,2019,MLE,YEARS80-84,231870,1.43,0.62,18.23,7.86
1620,Interpersonal violence,AUS,2019,MLE,YEARS80-84,231870,1.28,0.55,339.36,146.36
742,Testicular cancer,AUS,2019,MLE,YEARS80-84,231870,1.21,0.52,15.68,6.76
840,Bipolar disorder,AUS,2019,MLE,YEARS80-84,231870,0.76,0.33,272.3,117.44
1540,Poisonings,AUS,2019,MLE,YEARS80-84,231870,0.77,0.33,31.13,13.43
170,Meningitis,AUS,2019,MLE,YEARS80-84,231870,0.71,0.31,12.52,5.4
400,Upper respiratory infections,AUS,2019,MLE,YEARS80-84,231870,0.71,0.31,132.33,57.07
50,Syphilis,AUS,2019,MLE,YEARS80-84,231870,0.7,0.3,9.32,4.02
920,Idiopathic intellectual disability,AUS,2019,MLE,YEARS80-84,231870,0.37,0.16,26.65,11.49
1080,Other hearing loss,AUS,2019,MLE,YEARS80-84,231870,0.34,0.15,8038.99,3467.02
205,Acute hepatitis E,AUS,2019,MLE,YEARS80-84,231870,0.21,0.09,3.27,1.41
1580,Natural disasters,AUS,2019,MLE,YEARS80-84,231870,0.1,0.04,2.25,0.97
1630,Collective violence and legal intervention,AUS,2019,MLE,YEARS80-84,231870,0.08,0.03,1.21,0.52
295,Echinococcosis,AUS,2019,MLE,YEARS80-84,231870,0.04,0.02,0.7,0.3
300,Dengue,AUS,2019,MLE,YEARS80-84,231870,0.0,0.0,4.85,2.09
310,Trachoma,AUS,2019,MLE,YEARS80-84,231870,0.0,0.0,0.15,0.06
315,Yellow fever,AUS,2019,MLE,YEARS80-84,231870,0.0,0.0,0.0,0.0
320,Rabies,AUS,2019,MLE,YEARS80-84,231870,0.0,0.0,0.03,0.01
340,Ascariasis,AUS,2019,MLE,YEARS80-84,231870,0.0,0.0,0.0,0.0
350,Trichuriasis,AUS,2019,MLE,YEARS80-84,231870,0.0,0.0,0.0,0.0
360,Hookworm disease,AUS,2019,MLE,YEARS80-84,231870,0.0,0.0,0.0,0.0
362,Food-bourne trematodes,AUS,2019,MLE,YEARS80-84,231870,0.0,0.0,0.0,0.0
365,Leprosy,AUS,2019,MLE,YEARS80-84,231870,0.0,0.0,0.0,0.0
410,Otitis media,AUS,2019,MLE,YEARS80-84,231870,0.0,0.0,19.34,8.34
420,Maternal conditions,AUS,2019,MLE,YEARS80-84,231870,0.0,0.0,0.0,0.0
490,Neonatal conditions,AUS,2019,MLE,YEARS80-84,231870,0.0,0.0,21.88,9.44
180,Encephalitis,AUS,2019,MLE,YEARS80-84,231870,0.0,0.0,0.51,0.22
220,Malaria,AUS,2019,MLE,YEARS80-84,231870,0.0,0.0,0.0,0.0
230,African trypanosomiasis,AUS,2019,MLE,YEARS80-84,231870,0.0,0.0,0.0,0.0
240,Chagas disease,AUS,2019,MLE,YEARS80-84,231870,0.0,0.0,0.4,0.17
250,Schistosomiasis,AUS,2019,MLE,YEARS80-84,231870,0.0,0.0,0.0,0.0
260,Leishmaniasis,AUS,2019,MLE,YEARS80-84,231870,0.0,0.0,0.0,0.0
270,Lymphatic filariasis,AUS,2019,MLE,YEARS80-84,231870,0.0,0.0,0.0,0.0
280,Onchocerciasis,AUS,2019,MLE,YEARS80-84,231870,0.0,0.0,0.0,0.0
285,Cysticercosis,AUS,2019,MLE,YEARS80-84,231870,0.0,0.0,0.0,0.0
60,Chlamydia,AUS,2019,MLE,YEARS80-84,231870,0.0,0.0,0.0,0.0
70,Gonorrhoea,AUS,2019,MLE,YEARS80-84,231870,0.0,0.0,0.0,0.0
80,Trichomoniasis,AUS,2019,MLE,YEARS80-84,231870,0.0,0.0,0.14,0.06
85,Genital herpes,AUS,2019,MLE,YEARS80-84,231870,0.0,0.0,5.47,2.36
130,Whooping cough,AUS,2019,MLE,YEARS80-84,231870,0.0,0.0,0.0,0.0
140,Diphtheria,AUS,2019,MLE,YEARS80-84,231870,0.0,0.0,0.0,0.0
150,Measles,AUS,2019,MLE,YEARS80-84,231870,0.0,0.0,0.0,0.0
160,Tetanus,AUS,2019,MLE,YEARS80-84,231870,0.0,0.0,0.0,0.0
880,Anxiety disorders,AUS,2019,MLE,YEARS80-84,231870,0.0,0.0,483.69,208.6
890,Eating disorders,AUS,2019,MLE,YEARS80-84,231870,0.0,0.0,0.0,0.0
900,Autism and Asperger syndrome,AUS,2019,MLE,YEARS80-84,231870,0.0,0.0,152.15,65.62
910,Childhood behavioural disorders,AUS,2019,MLE,YEARS80-84,231870,0.0,0.0,0.09,0.04
811,Thalassaemias,AUS,2019,MLE,YEARS80-84,231870,0.0,0.0,4.8,2.07
812,Sickle cell disorders and trait,AUS,2019,MLE,YEARS80-84,231870,0.0,0.0,1.34,0.58
830,Depressive disorders,AUS,2019,MLE,YEARS80-84,231870,0.0,0.0,1307.64,563.95
710,Cervix uteri cancer,AUS,2019,MLE,YEARS80-84,231870,0.0,0.0,0.0,0.0
720,Corpus uteri cancer,AUS,2019,MLE,YEARS80-84,231870,0.0,0.0,0.0,0.0
730,Ovary cancer,AUS,2019,MLE,YEARS80-84,231870,0.0,0.0,0.0,0.0
560,Iodine deficiency,AUS,2019,MLE,YEARS80-84,231870,0.0,0.0,3.71,1.6
570,Vitamin A deficiency,AUS,2019,MLE,YEARS80-84,231870,0.0,0.0,0.0,0.0
1505,Sudden infant death syndrome,AUS,2019,MLE,YEARS80-84,231870,0.0,0.0,0.0,0.0
990,Migraine,AUS,2019,MLE,YEARS80-84,231870,0.0,0.0,234.03,100.93
1000,Non-migraine headache,AUS,2019,MLE,YEARS80-84,231870,0.0,0.0,93.45,40.3
1030,Glaucoma,AUS,2019,MLE,YEARS80-84,231870,0.0,0.0,285.97,123.33
1040,Cataracts,AUS,2019,MLE,YEARS80-84,231870,0.0,0.0,646.0,278.6
1050,Uncorrected refractive errors,AUS,2019,MLE,YEARS80-84,231870,0.0,0.0,1878.9,810.32
1060,Macular degeneration,AUS,2019,MLE,YEARS80-84,231870,0.0,0.0,408.64,176.24
1070,Other vision loss,AUS,2019,MLE,YEARS80-84,231870,0.0,0.0,1212.45,522.9
1290,Urolithiasis,AUS,2019,MLE,YEARS80-84,231870,0.0,0.0,14.61,6.3
1310,Infertility,AUS,2019,MLE,YEARS80-84,231870,0.0,0.0,0.0,0.0
1320,Gynecological diseases,AUS,2019,MLE,YEARS80-84,231870,0.0,0.0,0.0,0.0
1130,Ischaemic heart disease,AUS,2018,MLE,YEARS85PLUS,198516,4813.56,2424.77,36079.74,18174.73
950,Alzheimer disease and other dementias,AUS,2018,MLE,YEARS85PLUS,198516,3277.03,1650.76,31123.28,15677.97
1140,Stroke,AUS,2018,MLE,YEARS85PLUS,198516,1908.15,961.21,14972.6,7542.26
740,Prostate cancer,AUS,2018,MLE,YEARS85PLUS,198516,1540.59,776.05,12204.88,6148.06
1180,Chronic obstructive pulmonary disease,AUS,2018,MLE,YEARS85PLUS,198516,1503.94,757.59,15804.17,7961.16
390,Lower respiratory infections,AUS,2018,MLE,YEARS85PLUS,198516,991.99,499.7,7053.51,3553.12
1550,Falls,AUS,2018,MLE,YEARS85PLUS,198516,771.29,388.53,14333.7,7220.43
680,"Trachea, bronchus, lung cancers",AUS,2018,MLE,YEARS85PLUS,198516,727.12,366.28,5314.2,2676.96
650,Colon and rectum cancers,AUS,2018,MLE,YEARS85PLUS,198516,706.97,356.13,5508.17,2774.67
800,Diabetes mellitus,AUS,2018,MLE,YEARS85PLUS,198516,677.48,341.27,9292.18,4680.82
1270,Kidney diseases,AUS,2018,MLE,YEARS85PLUS,198516,670.81,337.91,6216.73,3131.6
960,Parkinson disease,AUS,2018,MLE,YEARS85PLUS,198516,511.15,257.49,4378.32,2205.52
760,"Lymphomas, multiple myeloma",AUS,2018,MLE,YEARS85PLUS,198516,430.49,216.85,3438.43,1732.07
690,Melanoma and other skin cancers,AUS,2018,MLE,YEARS85PLUS,198516,408.54,205.8,3379.59,1702.43
770,Leukaemia,AUS,2018,MLE,YEARS85PLUS,198516,327.17,164.81,2449.32,1233.81
1120,Hypertensive heart disease,AUS,2018,MLE,YEARS85PLUS,198516,305.23,153.76,2428.63,1223.39
750,Bladder cancer,AUS,2018,MLE,YEARS85PLUS,198516,302.6,152.43,2348.25,1182.9
670,Pancreas cancer,AUS,2018,MLE,YEARS85PLUS,198516,260.88,131.42,1882.27,948.17
1150,"Cardiomyopathy, myocarditis, endocarditis",AUS,2018,MLE,YEARS85PLUS,198516,217.42,109.52,1827.9,920.78
1242,Paralytic ileus and intestinal obstruction,AUS,2018,MLE,YEARS85PLUS,198516,180.84,91.1,1302.13,655.93
660,Liver cancer,AUS,2018,MLE,YEARS85PLUS,198516,161.4,81.3,1159.01,583.84
630,Oesophagus cancer,AUS,2018,MLE,YEARS85PLUS,198516,155.39,78.28,1125.16,566.79
745,Kidney cancer,AUS,2018,MLE,YEARS85PLUS,198516,153.14,77.14,1121.62,565.0
640,Stomach cancer,AUS,2018,MLE,YEARS85PLUS,198516,148.55,74.83,1100.86,554.54
755,Mesothelioma,AUS,2018,MLE,YEARS85PLUS,198516,144.93,73.01,1060.56,534.24
1330,Skin diseases,AUS,2018,MLE,YEARS85PLUS,198516,129.62,65.29,1682.18,847.38
1246,Gallbladder and biliary diseases,AUS,2018,MLE,YEARS85PLUS,198516,118.12,59.5,1022.58,515.11
1610,Self-harm,AUS,2018,MLE,YEARS85PLUS,198516,72.57,36.56,561.68,282.94
620,Mouth and oropharynx cancers,AUS,2018,MLE,YEARS85PLUS,198516,68.44,34.48,513.19,258.51
1280,Benign prostatic hyperplasia,AUS,2018,MLE,YEARS85PLUS,198516,53.31,26.85,850.35,428.35
110,Diarrhoeal diseases,AUS,2018,MLE,YEARS85PLUS,198516,51.22,25.8,665.07,335.02
751,Brain and nervous system cancers,AUS,2018,MLE,YEARS85PLUS,198516,50.09,25.23,373.41,188.1
1220,Peptic ulcer disease,AUS,2018,MLE,YEARS85PLUS,198516,47.04,23.7,355.18,178.92
1230,Cirrhosis of the liver,AUS,2018,MLE,YEARS85PLUS,198516,41.81,21.06,309.16,155.74
1110,Rheumatic heart disease,AUS,2018,MLE,YEARS85PLUS,198516,41.81,21.06,338.22,170.37
1190,Asthma,AUS,2018,MLE,YEARS85PLUS,198516,40.77,20.54,900.7,453.72
870,Drug use disorders,AUS,2018,MLE,YEARS85PLUS,198516,40.24,20.27,389.76,196.34
580,Iron-deficiency anaemia,AUS,2018,MLE,YEARS85PLUS,198516,37.63,18.96,387.95,195.43
1530,Road injury,AUS,2018,MLE,YEARS85PLUS,198516,30.38,15.3,635.34,320.04
752,Gallbladder and biliary tract cancer,AUS,2018,MLE,YEARS85PLUS,198516,28.98,14.6,217.22,109.42
1248,Pancreatitis,AUS,2018,MLE,YEARS85PLUS,198516,26.13,13.16,200.43,100.96
753,Larynx cancer,AUS,2018,MLE,YEARS85PLUS,198516,25.5,12.85,203.46,102.49
550,Protein-energy malnutrition,AUS,2018,MLE,YEARS85PLUS,198516,21.95,11.06,204.9,103.22
970,Epilepsy,AUS,2018,MLE,YEARS85PLUS,198516,17.77,8.95,421.03,212.09
754,Thyroid cancer,AUS,2018,MLE,YEARS85PLUS,198516,17.39,8.76,127.73,64.34
860,Alcohol use disorders,AUS,2018,MLE,YEARS85PLUS,198516,15.68,7.9,467.57,235.53
1380,Back and neck pain,AUS,2018,MLE,YEARS85PLUS,198516,13.59,6.85,2084.08,1049.83
700,Breast cancer,AUS,2018,MLE,YEARS85PLUS,198516,11.6,5.84,87.85,44.25
1400,Congenital anomalies,AUS,2018,MLE,YEARS85PLUS,198516,11.5,5.79,117.28,59.08
1370,Gout,AUS,2018,MLE,YEARS85PLUS,198516,11.5,5.79,770.18,387.97
1350,Rheumatoid arthritis,AUS,2018,MLE,YEARS85PLUS,198516,10.45,5.26,188.46,94.93
1360,Osteoarthritis,AUS,2018,MLE,YEARS85PLUS,198516,8.36,4.21,2463.38,1240.9
1470,Oral conditions,AUS,2018,MLE,YEARS85PLUS,198516,8.36,4.21,1657.8,835.1
1244,Inflammatory bowel disease,AUS,2018,MLE,YEARS85PLUS,198516,7.32,3.69,86.2,43.42
30,Tuberculosis,AUS,2018,MLE,YEARS85PLUS,198516,7.33,3.69,58.92,29.68
1560,"Fire, heat and hot substances",AUS,2018,MLE,YEARS85PLUS,198516,6.22,3.13,231.05,116.39
186,Acute hepatitis A,AUS,2018,MLE,YEARS85PLUS,198516,5.31,2.67,37.5,18.89
190,Acute hepatitis B,AUS,2018,MLE,YEARS85PLUS,198516,4.29,2.16,33.36,16.8
400,Upper respiratory infections,AUS,2018,MLE,YEARS85PLUS,198516,4.18,2.11,128.06,64.51
170,Meningitis,AUS,2018,MLE,YEARS85PLUS,198516,3.14,1.58,25.75,12.97
1241,Gastritis and duodenitis,AUS,2018,MLE,YEARS85PLUS,198516,3.14,1.58,54.86,27.64
850,Schizophrenia,AUS,2018,MLE,YEARS85PLUS,198516,3.14,1.58,129.09,65.03
980,Multiple sclerosis,AUS,2018,MLE,YEARS85PLUS,198516,3.14,1.58,48.54,24.45
410,Otitis media,AUS,2018,MLE,YEARS85PLUS,198516,2.09,1.05,34.11,17.18
200,Acute hepatitis C,AUS,2018,MLE,YEARS85PLUS,198516,2.09,1.05,15.23,7.67
50,Syphilis,AUS,2018,MLE,YEARS85PLUS,198516,2.09,1.05,15.73,7.92
1540,Poisonings,AUS,2018,MLE,YEARS85PLUS,198516,2.07,1.04,33.71,16.98
920,Idiopathic intellectual disability,AUS,2018,MLE,YEARS85PLUS,198516,1.05,0.53,16.25,8.19
1080,Other hearing loss,AUS,2018,MLE,YEARS85PLUS,198516,1.05,0.53,8008.07,4033.97
1240,Appendicitis,AUS,2018,MLE,YEARS85PLUS,198516,1.05,0.53,8.38,4.22
100,HIV/AIDS,AUS,2018,MLE,YEARS85PLUS,198516,1.05,0.53,12.57,6.33
160,Tetanus,AUS,2018,MLE,YEARS85PLUS,198516,1.05,0.53,7.38,3.72
880,Anxiety disorders,AUS,2018,MLE,YEARS85PLUS,198516,1.05,0.53,327.7,165.07
840,Bipolar disorder,AUS,2018,MLE,YEARS85PLUS,198516,1.05,0.53,153.78,77.46
1570,Drowning,AUS,2018,MLE,YEARS85PLUS,198516,1.04,0.52,13.56,6.83
1575,Exposure to mechanical forces,AUS,2018,MLE,YEARS85PLUS,198516,1.04,0.52,2378.91,1198.35
205,Acute hepatitis E,AUS,2018,MLE,YEARS85PLUS,198516,0.94,0.47,7.51,3.78
1620,Interpersonal violence,AUS,2018,MLE,YEARS85PLUS,198516,0.65,0.33,256.43,129.17
1630,Collective violence and legal intervention,AUS,2018,MLE,YEARS85PLUS,198516,0.22,0.11,1.92,0.97
295,Echinococcosis,AUS,2018,MLE,YEARS85PLUS,198516,0.07,0.04,0.63,0.32
320,Rabies,AUS,2018,MLE,YEARS85PLUS,198516,0.02,0.01,0.14,0.07
340,Ascariasis,AUS,2018,MLE,YEARS85PLUS,198516,0.0,0.0,0.0,0.0
350,Trichuriasis,AUS,2018,MLE,YEARS85PLUS,198516,0.0,0.0,0.0,0.0
360,Hookworm disease,AUS,2018,MLE,YEARS85PLUS,198516,0.0,0.0,0.0,0.0
362,Food-bourne trematodes,AUS,2018,MLE,YEARS85PLUS,198516,0.0,0.0,0.0,0.0
365,Leprosy,AUS,2018,MLE,YEARS85PLUS,198516,0.0,0.0,0.0,0.0
420,Maternal conditions,AUS,2018,MLE,YEARS85PLUS,198516,0.0,0.0,0.0,0.0
490,Neonatal conditions,AUS,2018,MLE,YEARS85PLUS,198516,0.0,0.0,10.19,5.13
300,Dengue,AUS,2018,MLE,YEARS85PLUS,198516,0.0,0.0,6.95,3.5
310,Trachoma,AUS,2018,MLE,YEARS85PLUS,198516,0.0,0.0,0.25,0.13
315,Yellow fever,AUS,2018,MLE,YEARS85PLUS,198516,0.0,0.0,0.0,0.0
180,Encephalitis,AUS,2018,MLE,YEARS85PLUS,198516,0.0,0.0,0.52,0.26
220,Malaria,AUS,2018,MLE,YEARS85PLUS,198516,0.0,0.0,0.0,0.0
230,African trypanosomiasis,AUS,2018,MLE,YEARS85PLUS,198516,0.0,0.0,0.0,0.0
240,Chagas disease,AUS,2018,MLE,YEARS85PLUS,198516,0.0,0.0,0.41,0.21
250,Schistosomiasis,AUS,2018,MLE,YEARS85PLUS,198516,0.0,0.0,0.0,0.0
260,Leishmaniasis,AUS,2018,MLE,YEARS85PLUS,198516,0.0,0.0,0.0,0.0
270,Lymphatic filariasis,AUS,2018,MLE,YEARS85PLUS,198516,0.0,0.0,0.0,0.0
280,Onchocerciasis,AUS,2018,MLE,YEARS85PLUS,198516,0.0,0.0,0.0,0.0
285,Cysticercosis,AUS,2018,MLE,YEARS85PLUS,198516,0.0,0.0,0.0,0.0
60,Chlamydia,AUS,2018,MLE,YEARS85PLUS,198516,0.0,0.0,0.0,0.0
70,Gonorrhoea,AUS,2018,MLE,YEARS85PLUS,198516,0.0,0.0,0.0,0.0
80,Trichomoniasis,AUS,2018,MLE,YEARS85PLUS,198516,0.0,0.0,0.08,0.04
85,Genital herpes,AUS,2018,MLE,YEARS85PLUS,198516,0.0,0.0,4.17,2.1
130,Whooping cough,AUS,2018,MLE,YEARS85PLUS,198516,0.0,0.0,0.0,0.0
140,Diphtheria,AUS,2018,MLE,YEARS85PLUS,198516,0.0,0.0,0.0,0.0
150,Measles,AUS,2018,MLE,YEARS85PLUS,198516,0.0,0.0,0.0,0.0
890,Eating disorders,AUS,2018,MLE,YEARS85PLUS,198516,0.0,0.0,0.0,0.0
900,Autism and Asperger syndrome,AUS,2018,MLE,YEARS85PLUS,198516,0.0,0.0,121.39,61.15
910,Childhood behavioural disorders,AUS,2018,MLE,YEARS85PLUS,198516,0.0,0.0,0.0,0.0
811,Thalassaemias,AUS,2018,MLE,YEARS85PLUS,198516,0.0,0.0,6.97,3.51
812,Sickle cell disorders and trait,AUS,2018,MLE,YEARS85PLUS,198516,0.0,0.0,1.8,0.91
830,Depressive disorders,AUS,2018,MLE,YEARS85PLUS,198516,0.0,0.0,1069.69,538.84
710,Cervix uteri cancer,AUS,2018,MLE,YEARS85PLUS,198516,0.0,0.0,0.0,0.0
720,Corpus uteri cancer,AUS,2018,MLE,YEARS85PLUS,198516,0.0,0.0,0.0,0.0
730,Ovary cancer,AUS,2018,MLE,YEARS85PLUS,198516,0.0,0.0,0.0,0.0
742,Testicular cancer,AUS,2018,MLE,YEARS85PLUS,198516,0.0,0.0,1.03,0.52
560,Iodine deficiency,AUS,2018,MLE,YEARS85PLUS,198516,0.0,0.0,2.81,1.42
570,Vitamin A deficiency,AUS,2018,MLE,YEARS85PLUS,198516,0.0,0.0,0.0,0.0
1580,Natural disasters,AUS,2018,MLE,YEARS85PLUS,198516,0.0,0.0,0.87,0.44
1505,Sudden infant death syndrome,AUS,2018,MLE,YEARS85PLUS,198516,0.0,0.0,0.0,0.0
1290,Urolithiasis,AUS,2018,MLE,YEARS85PLUS,198516,0.0,0.0,8.44,4.25
1310,Infertility,AUS,2018,MLE,YEARS85PLUS,198516,0.0,0.0,0.0,0.0
1320,Gynecological diseases,AUS,2018,MLE,YEARS85PLUS,198516,0.0,0.0,0.0,0.0
990,Migraine,AUS,2018,MLE,YEARS85PLUS,198516,0.0,0.0,164.62,82.93
1000,Non-migraine headache,AUS,2018,MLE,YEARS85PLUS,198516,0.0,0.0,71.65,36.09
1030,Glaucoma,AUS,2018,MLE,YEARS85PLUS,198516,0.0,0.0,498.22,250.97
1040,Cataracts,AUS,2018,MLE,YEARS85PLUS,198516,0.0,0.0,1030.77,519.24
1050,Uncorrected refractive errors,AUS,2018,MLE,YEARS85PLUS,198516,0.0,0.0,2039.09,1027.17
1060,Macular degeneration,AUS,2018,MLE,YEARS85PLUS,198516,0.0,0.0,847.69,427.01
1070,Other vision loss,AUS,2018,MLE,YEARS85PLUS,198516,0.0,0.0,1588.95,800.41
1130,Ischaemic heart disease,AUS,2019,MLE,YEARS85PLUS,202940,4853.01,2391.35,36419.5,17945.94
950,Alzheimer disease and other dementias,AUS,2019,MLE,YEARS85PLUS,202940,3436.73,1693.47,32424.5,15977.38
1140,Stroke,AUS,2019,MLE,YEARS85PLUS,202940,1922.17,947.16,15097.32,7439.3
1180,Chronic obstructive pulmonary disease,AUS,2019,MLE,YEARS85PLUS,202940,1639.52,807.88,16874.59,8315.06
740,Prostate cancer,AUS,2019,MLE,YEARS85PLUS,202940,1514.27,746.17,12051.96,5938.68
390,Lower respiratory infections,AUS,2019,MLE,YEARS85PLUS,202940,1189.94,586.35,8452.07,4164.81
680,"Trachea, bronchus, lung cancers",AUS,2019,MLE,YEARS85PLUS,202940,818.22,403.18,5960.69,2937.17
1550,Falls,AUS,2019,MLE,YEARS85PLUS,202940,791.76,390.14,14731.64,7259.11
650,Colon and rectum cancers,AUS,2019,MLE,YEARS85PLUS,202940,730.99,360.2,5690.91,2804.23
1270,Kidney diseases,AUS,2019,MLE,YEARS85PLUS,202940,727.85,358.65,6620.52,3262.3
800,Diabetes mellitus,AUS,2019,MLE,YEARS85PLUS,202940,718.22,353.91,9373.63,4618.92
960,Parkinson disease,AUS,2019,MLE,YEARS85PLUS,202940,516.49,254.5,4407.2,2171.68
760,"Lymphomas, multiple myeloma",AUS,2019,MLE,YEARS85PLUS,202940,401.28,197.73,3238.58,1595.83
690,Melanoma and other skin cancers,AUS,2019,MLE,YEARS85PLUS,202940,398.38,196.3,3322.8,1637.33
1120,Hypertensive heart disease,AUS,2019,MLE,YEARS85PLUS,202940,321.19,158.27,2550.7,1256.87
750,Bladder cancer,AUS,2019,MLE,YEARS85PLUS,202940,316.28,155.85,2448.74,1206.63
770,Leukaemia,AUS,2019,MLE,YEARS85PLUS,202940,303.04,149.32,2281.11,1124.03
670,Pancreas cancer,AUS,2019,MLE,YEARS85PLUS,202940,257.49,126.88,1859.22,916.14
1150,"Cardiomyopathy, myocarditis, endocarditis",AUS,2019,MLE,YEARS85PLUS,202940,212.04,104.48,1799.88,886.9
1242,Paralytic ileus and intestinal obstruction,AUS,2019,MLE,YEARS85PLUS,202940,168.31,82.94,1214.38,598.39
660,Liver cancer,AUS,2019,MLE,YEARS85PLUS,202940,144.75,71.33,1041.6,513.26
755,Mesothelioma,AUS,2019,MLE,YEARS85PLUS,202940,143.13,70.53,1046.96,515.9
745,Kidney cancer,AUS,2019,MLE,YEARS85PLUS,202940,142.67,70.3,1049.15,516.98
640,Stomach cancer,AUS,2019,MLE,YEARS85PLUS,202940,138.88,68.43,1035.9,510.45
630,Oesophagus cancer,AUS,2019,MLE,YEARS85PLUS,202940,133.86,65.96,973.87,479.88
1330,Skin diseases,AUS,2019,MLE,YEARS85PLUS,202940,128.6,63.37,1693.04,834.26
1246,Gallbladder and biliary diseases,AUS,2019,MLE,YEARS85PLUS,202940,109.3,53.86,959.11,472.61
1610,Self-harm,AUS,2019,MLE,YEARS85PLUS,202940,77.82,38.35,599.52,295.42
620,Mouth and oropharynx cancers,AUS,2019,MLE,YEARS85PLUS,202940,73.41,36.17,548.65,270.35
110,Diarrhoeal diseases,AUS,2019,MLE,YEARS85PLUS,202940,54.97,27.09,702.87,346.34
1110,Rheumatic heart disease,AUS,2019,MLE,YEARS85PLUS,202940,54.02,26.62,425.54,209.69
751,Brain and nervous system cancers,AUS,2019,MLE,YEARS85PLUS,202940,52.51,25.87,390.62,192.48
1280,Benign prostatic hyperplasia,AUS,2019,MLE,YEARS85PLUS,202940,50.68,24.97,841.96,414.88
1230,Cirrhosis of the liver,AUS,2019,MLE,YEARS85PLUS,202940,45.86,22.6,338.14,166.62
1190,Asthma,AUS,2019,MLE,YEARS85PLUS,202940,45.53,22.44,950.67,468.45
1220,Peptic ulcer disease,AUS,2019,MLE,YEARS85PLUS,202940,45.51,22.43,345.06,170.03
870,Drug use disorders,AUS,2019,MLE,YEARS85PLUS,202940,41.86,20.63,403.15,198.65
1530,Road injury,AUS,2019,MLE,YEARS85PLUS,202940,41.87,20.63,729.81,359.62
580,Iron-deficiency anaemia,AUS,2019,MLE,YEARS85PLUS,202940,40.33,19.87,409.66,201.86
753,Larynx cancer,AUS,2019,MLE,YEARS85PLUS,202940,32.34,15.94,251.79,124.07
752,Gallbladder and biliary tract cancer,AUS,2019,MLE,YEARS85PLUS,202940,28.37,13.98,213.1,105.01
1248,Pancreatitis,AUS,2019,MLE,YEARS85PLUS,202940,25.44,12.54,196.02,96.59
550,Protein-energy malnutrition,AUS,2019,MLE,YEARS85PLUS,202940,23.37,11.52,213.86,105.38
1360,Osteoarthritis,AUS,2019,MLE,YEARS85PLUS,202940,19.37,9.54,2599.96,1281.15
860,Alcohol use disorders,AUS,2019,MLE,YEARS85PLUS,202940,17.34,8.54,465.84,229.55
1350,Rheumatoid arthritis,AUS,2019,MLE,YEARS85PLUS,202940,16.84,8.3,236.64,116.61
970,Epilepsy,AUS,2019,MLE,YEARS85PLUS,202940,15.82,7.8,412.95,203.48
754,Thyroid cancer,AUS,2019,MLE,YEARS85PLUS,202940,14.95,7.37,110.64,54.52
1380,Back and neck pain,AUS,2019,MLE,YEARS85PLUS,202940,14.22,7.01,2052.0,1011.14
1400,Congenital anomalies,AUS,2019,MLE,YEARS85PLUS,202940,13.71,6.76,133.79,65.93
1370,Gout,AUS,2019,MLE,YEARS85PLUS,202940,12.02,5.92,790.79,389.67
1244,Inflammatory bowel disease,AUS,2019,MLE,YEARS85PLUS,202940,10.61,5.23,110.1,54.25
30,Tuberculosis,AUS,2019,MLE,YEARS85PLUS,202940,9.33,4.6,72.94,35.94
1470,Oral conditions,AUS,2019,MLE,YEARS85PLUS,202940,7.61,3.75,2288.54,1127.69
700,Breast cancer,AUS,2019,MLE,YEARS85PLUS,202940,7.02,3.46,55.68,27.44
186,Acute hepatitis A,AUS,2019,MLE,YEARS85PLUS,202940,5.52,2.72,39.02,19.23
1560,"Fire, heat and hot substances",AUS,2019,MLE,YEARS85PLUS,202940,4.84,2.38,224.81,110.78
1570,Drowning,AUS,2019,MLE,YEARS85PLUS,202940,4.22,2.08,36.44,17.96
1240,Appendicitis,AUS,2019,MLE,YEARS85PLUS,202940,3.68,1.81,26.96,13.28
980,Multiple sclerosis,AUS,2019,MLE,YEARS85PLUS,202940,3.02,1.49,47.72,23.51
